mark,fuel,vol_engine,year,mileage,price
11,0,1560,2015,135000,30627
11,1,1587,2009,174676,16400
11,0,1560,2017,128422,52000
11,0,1560,2017,89000,48800
11,1,1587,2009,187219,21500
11,0,1560,2016,90843,55500
11,0,1560,2016,124000,48000
11,1,1587,2009,151000,21900
11,2,1600,2018,52440,67900
11,0,1560,2009,224000,21000
11,0,1560,2014,178000,35900
11,1,1598,2017,80327,47800
11,0,1560,2016,196000,39900
11,1,1587,2009,169000,23700
11,0,1560,2009,232000,22900
11,0,1560,2015,181000,26500
11,0,1560,2015,71911,42800
11,0,1560,2012,180000,24900
11,1,1598,2012,81000,28900
11,0,1560,2016,232885,35900
11,0,1560,2016,173000,47990
11,0,1560,2008,171400,22900
11,1,1587,2010,148389,23700
11,0,1560,2011,168226,26999
11,0,1600,2015,199000,19987
11,0,1560,2013,195000,29700
11,0,1560,2010,201000,21500
11,0,1560,2017,92550,39900
11,0,1560,2016,112000,39900
11,1,1587,2008,166000,23900
11,0,1560,2010,223110,23500
11,0,1560,2015,113000,41567
11,0,1560,2010,170000,24900
11,0,1560,2009,233600,18900
11,0,1560,2009,192000,21033
11,1,1598,2010,234000,19900
11,0,1560,2012,149000,31900
11,0,1560,2014,245842,28900
11,0,1560,2018,167237,54900
11,0,1560,2017,129541,45900
11,0,1560,2016,173000,47990
11,1,1587,2009,146000,22800
11,0,1560,2009,197000,23900
11,0,1560,2013,56600,43999
11,0,1560,2014,248000,29900
11,0,1560,2018,108423,55350
11,0,1560,2017,177784,39900
11,1,1587,2010,168118,22400
11,0,1560,2012,205903,21900
11,0,1560,2016,214250,43000
11,0,1600,2009,223000,15900
11,0,1560,2017,107000,43800
11,0,1560,2008,196000,19900
11,0,1560,2017,42800,49900
11,0,1560,2010,219600,23900
11,0,1560,2018,41740,65000
11,0,1560,2010,195700,19700
11,0,1560,2015,97000,30800
11,0,1560,2015,187000,39900
11,0,1560,2014,197295,26700
11,0,1560,2016,53930,51900
11,0,1560,2010,204000,15768
11,2,1598,2016,54900,38500
11,1,1598,2010,168000,23999
11,0,1560,2014,186000,19999
11,0,1560,2016,123000,52000
11,0,1560,2010,193221,19900
11,1,1598,2012,130000,25900
11,0,1560,2016,147000,41900
11,0,1560,2013,124873,29500
11,0,1560,2014,101349,37900
11,0,1560,2011,198000,23990
11,0,1560,2010,172000,22900
11,0,1560,2012,152890,25900
11,0,1560,2008,192000,17500
11,1,1587,2009,195500,18500
11,0,1560,2008,223123,21800
11,0,1560,2010,176000,24900
11,1,1598,2014,126000,32500
11,0,1560,2008,215200,22900
11,1,1587,2010,230000,22900
11,0,1560,2014,232000,34900
11,0,1560,2016,149528,47500
11,0,1560,2014,160000,31000
11,0,1560,2011,193000,25500
11,1,1598,2010,130700,25800
11,1,1587,2009,159000,25900
11,0,1560,2016,73645,45500
11,2,1598,2010,199000,21900
11,2,1587,2009,185000,16900
11,1,1587,2008,164000,22500
11,0,1560,2009,220000,24900
11,0,1560,2017,169300,49900
11,1,1587,2009,196000,22999
11,1,1598,2011,224000,21900
11,2,1587,2008,241700,20500
11,0,1560,2009,207000,20500
11,1,1600,2009,231000,21800
11,0,1560,2010,251000,24900
11,0,1560,2016,159632,41500
11,0,1560,2013,122000,32900
11,1,1598,2013,157813,31500
11,0,1560,2011,222000,24900
11,0,1560,2013,119300,31900
11,1,1598,2012,158000,30900
11,1,1587,2008,230000,19900
11,1,1587,2009,105000,17900
11,0,1560,2017,194866,37500
11,0,1560,2012,142515,27500
11,0,1560,2018,88000,57900
11,0,1560,2012,145775,26500
11,0,1560,2008,234000,24500
11,1,1598,2012,201000,22900
11,0,1560,2010,160400,23600
11,0,1560,2010,192200,22600
11,0,1560,2013,96804,29900
11,1,1598,2014,183000,26500
11,1,1600,2008,180000,19700
11,0,1560,2009,213000,15900
11,2,1598,2012,165000,28800
11,0,1560,2016,230000,39999
11,0,1560,2009,205368,20000
11,1,1598,2014,218727,27500
11,0,1560,2017,121400,54900
11,0,1560,2016,184464,49900
11,0,1560,2017,129570,54900
11,0,1560,2013,201000,25900
11,0,1560,2010,218500,17999
11,0,1560,2017,100000,29900
11,0,1560,2016,242000,32000
11,1,1587,2009,163000,22900
11,0,1560,2014,158975,37000
11,0,1560,2018,106233,29500
11,0,1560,2012,201000,20900
11,0,1560,2017,146887,49900
11,0,1560,2011,212532,26900
11,1,1598,2013,226000,29400
11,0,1560,2017,106800,47900
11,0,1560,2010,192285,20500
11,1,1598,2010,175600,24990
11,0,1560,2015,220000,32999
11,0,1560,2009,220000,24900
11,0,1560,2018,183277,34900
11,0,1560,2018,165000,47000
11,0,1560,2016,102566,39500
11,0,1560,2010,218200,9900
11,0,1560,2011,138428,20000
11,1,1587,2009,176900,21500
11,0,1560,2010,195000,17999
11,0,1560,2017,62000,53900
11,0,1560,2014,245000,19200
11,0,1560,2013,151000,31900
11,0,1560,2008,238000,19900
11,0,1560,2017,88000,49077
11,2,1587,2008,240000,21400
11,0,1560,2013,23920,39900
11,0,1560,2008,199935,19500
11,1,1598,2010,166000,24500
11,0,1560,2018,152000,51900
11,0,1560,2017,62000,44900
11,1,1360,2009,162200,14900
11,0,1560,2016,173000,47990
11,0,1560,2011,227741,22900
11,0,1560,2018,143000,39999
11,1,1587,2008,184000,24400
11,0,1560,2014,192000,34900
11,0,1560,2016,119500,44600
11,0,1560,2013,157258,29800
11,0,1600,2017,113003,52990
11,0,1560,2014,219612,24000
11,1,1587,2007,212000,8900
11,1,1360,2009,142333,11500
11,1,1360,2009,97000,8900
11,1,1360,2007,209712,8000
11,0,1560,2007,221000,11900
11,0,1560,2007,245000,8888
11,1,1587,2007,250000,9900
11,1,1587,2010,159000,21900
11,0,1560,2007,198000,11500
11,0,1560,2007,200000,7950
11,0,1560,2007,197000,11900
11,0,1560,2007,206721,15500
11,1,1587,2007,223000,13900
11,0,1560,2007,222000,7200
11,0,1560,2018,96500,57700
11,0,1499,2018,68240,53900
11,0,1560,2018,59000,54900
11,0,1499,2020,7000,61900
11,0,1499,2020,40300,66600
11,1,1200,2019,22500,69900
11,0,1560,2017,86500,53900
11,0,1560,2018,63000,55900
11,0,1560,2018,39800,56999
11,0,1499,2020,6425,74000
11,1,1598,2009,176968,17900
11,1,1397,2011,78500,18750
11,1,1397,2014,111000,24800
11,1,1598,2010,97421,22000
11,1,1598,2009,159900,17999
11,1,1598,2010,168773,18300
11,1,1598,2009,132000,14999
11,1,1598,2010,81354,25000
11,1,1598,2010,211000,13999
11,1,1598,2009,153777,18900
11,2,1598,2014,117666,32000
11,1,1598,2013,137801,32000
11,1,1397,2013,29740,35000
11,1,1598,2009,180214,14000
11,1,1397,2013,72070,34800
11,1,1397,2012,139000,21800
11,1,1397,2011,178000,18900
11,0,1560,2012,123000,17900
11,0,1560,2011,133091,17400
11,1,1397,2010,27440,26500
11,1,1397,2011,131500,19900
11,1,1398,2009,172000,19999
11,2,1397,2014,193000,24900
11,1,1598,2009,115500,23900
11,1,1397,2013,61020,24600
11,1,1598,2010,144000,21900
11,1,1397,2011,146000,19900
11,0,1560,2011,100500,19900
11,1,1598,2015,60000,42900
11,0,1560,2009,199180,16990
11,1,1397,2010,76000,17400
11,0,1560,2013,186000,16499
11,1,1397,2016,159000,26900
11,1,1598,2009,179436,20900
11,1,1598,2014,93079,35900
11,2,1397,2009,120000,26400
11,2,1598,2013,133000,28888
11,1,1598,2015,170002,29900
11,1,1397,2009,163700,17800
11,1,1397,2010,142157,20900
11,1,1397,2009,186680,18000
11,0,1560,2010,163298,17900
11,0,1560,2011,184600,13900
11,0,1560,2009,120610,14600
11,1,1598,2015,52000,45900
11,1,1598,2012,67000,26500
11,0,1560,2009,234000,16900
11,0,1560,2015,79000,32900
11,0,1560,2011,209000,16900
11,1,1397,2009,131000,18400
11,0,1560,2011,199450,22900
11,1,1397,2010,178000,16900
11,1,1397,2009,181000,18950
11,1,1397,2009,93350,21999
11,1,1560,2010,190000,19900
11,1,1397,2010,172000,19900
11,0,1560,2009,199000,16900
11,0,1560,2011,169600,21499
11,1,1397,2010,141484,19900
11,0,1560,2013,163500,24900
11,0,1560,2010,149000,18800
11,1,1598,2010,147000,18900
11,0,1560,2016,145223,36600
11,0,1560,2013,189132,21999
11,0,1560,2009,200566,15099
11,0,1560,2014,184500,23900
11,1,1397,2010,71701,25000
11,1,1397,2010,107000,16900
11,1,1598,2009,230483,17999
11,1,1397,2009,107000,15900
11,1,1397,2010,144000,22500
11,0,1560,2010,179000,18900
11,0,1560,2014,174000,23900
11,1,1397,2010,86678,20400
11,0,1560,2010,188200,13900
11,1,1397,2010,152000,19800
11,1,1598,2012,102000,22000
11,1,1397,2009,184000,15900
11,1,1397,2009,189000,17900
11,1,1397,2010,164668,17600
11,1,1397,2013,177000,20990
11,0,1560,2010,200600,17900
11,1,1397,2010,128188,19000
11,1,1397,2011,154000,19997
11,1,1598,2009,150804,19900
11,0,1560,2010,122740,19900
11,1,1397,2010,191700,15999
11,2,1598,2014,117666,32000
11,0,1560,2015,37087,34000
11,1,1598,2009,154900,18500
11,1,1397,2010,199000,19900
11,0,1560,2011,203000,21900
11,1,1598,2009,163000,18800
11,1,1598,2014,32000,39900
11,1,1397,2010,128188,20000
11,1,1598,2010,150000,19999
11,0,1560,2011,160425,20900
11,0,1560,2010,251598,15900
11,1,1598,2009,140000,17900
11,1,1598,2010,85000,22990
11,1,1397,2009,159000,16500
11,1,1397,2010,144000,19999
11,1,1397,2009,167000,16900
11,0,1560,2012,123500,24900
11,1,1397,2012,115300,22900
11,1,1598,2014,42400,37400
11,1,1397,2010,137221,18900
11,0,1560,2013,226000,22900
11,1,1598,2014,80864,39500
11,0,1560,2014,145600,26300
11,0,1560,2012,212000,19900
11,0,1560,2009,169000,14900
11,1,1397,2009,127700,17800
11,0,1560,2012,130081,17999
11,1,1397,2009,140000,15900
11,0,1560,2015,89500,35500
11,0,1560,2009,247640,19900
11,1,1598,2012,245000,21800
11,1,1397,2014,99400,24800
11,1,1397,2009,157000,15900
11,1,1598,2011,154000,20900
11,1,1397,2013,149500,25900
11,0,1560,2010,143000,17000
11,1,1397,2009,169000,16900
11,1,1598,2012,160000,22999
11,0,1560,2012,168000,17900
11,0,1560,2015,199000,29900
11,0,1560,2017,139855,44899
11,1,1397,2010,200000,17900
11,1,1397,2009,197501,16300
11,1,1397,2010,27440,24500
11,1,1397,2014,118000,32900
11,1,1598,2009,136252,25000
11,0,1560,2010,191000,19900
11,1,1598,2010,128150,22900
11,0,1560,2011,195776,17500
11,1,1397,2009,143500,17900
11,1,1397,2014,150000,26200
11,1,1397,2009,152000,16900
11,1,1397,2009,95754,17990
11,0,1560,2012,188795,19999
11,1,1598,2009,180000,17999
11,1,1598,2010,135424,19900
11,0,1560,2009,119000,18400
11,1,1397,2009,107306,19900
11,0,1560,2014,95978,25500
11,0,1560,2011,213617,16900
11,0,1560,2015,199000,23000
11,1,1397,2009,198000,14199
11,1,1397,2009,180000,16500
11,2,1397,2011,150000,19900
11,1,1598,2010,146400,19900
11,1,1397,2010,165000,17900
11,0,1560,2013,122000,23900
11,1,1397,2008,195584,17900
11,1,1397,2009,175600,18500
11,0,1560,2010,222000,16999
11,1,1397,2010,88669,20500
11,1,1397,2010,118000,21500
11,1,1598,2009,165000,17500
11,1,1397,2009,143000,18900
11,1,1397,2014,99385,24900
11,0,1560,2011,214000,23900
11,0,1560,2009,198600,16400
11,1,1598,2009,87000,19900
11,2,1397,2010,150000,17900
11,1,1598,2013,88441,25900
11,0,1560,2009,213000,17900
11,1,1397,2009,179000,16500
11,1,1397,2012,169000,16900
11,2,1598,2009,117000,19000
11,0,1560,2014,183000,17000
11,1,1598,2011,140600,18900
11,1,1397,2010,113854,18900
11,2,1397,2011,161360,17900
11,1,1598,2009,160000,16900
11,1,1400,2010,129000,20900
11,1,1598,2010,188000,18900
11,0,1560,2015,198000,31500
11,0,1560,2017,83000,53800
11,0,1560,2016,155000,37999
11,0,1560,2015,57679,36500
11,0,1560,2017,134000,57072
11,0,1560,2014,155000,32500
11,0,1560,2016,168000,42999
11,0,1560,2018,116100,48900
11,0,1499,2018,169000,54900
11,0,1499,2019,91000,53997
11,0,1560,2017,91000,47900
11,0,1499,2019,73000,47900
11,0,1560,2015,143000,32900
11,0,1560,2015,57000,42800
11,0,1560,2014,173112,38900
11,0,1560,2015,184000,36700
11,0,1499,2019,64000,58900
11,0,1560,2015,52000,38999
11,0,1560,2017,108250,44700
11,0,1560,2014,133525,34999
11,0,1560,2014,105000,34500
11,0,1560,2017,147927,44900
11,0,1560,2016,80000,38900
11,0,1499,2019,9658,53900
11,0,1560,2015,62000,38500
11,0,1499,2019,28000,59900
11,0,1560,2017,84650,49500
11,0,1560,2015,82000,39900
11,0,1560,2016,170873,36900
11,0,1560,2014,198000,35900
11,0,1560,2017,101000,47900
11,0,1560,2014,197000,32700
11,0,1560,2014,119600,36900
11,0,1560,2015,181200,36900
11,0,1560,2018,92000,42900
11,0,1499,2019,11700,58997
11,0,1560,2016,59000,40900
11,0,1560,2015,140000,38900
11,0,1560,2015,106200,38900
11,0,1499,2019,8500,53990
11,0,1560,2014,130000,32900
11,0,1997,2016,169000,60900
11,0,1997,2014,140207,52500
11,0,1997,2007,217000,9999
11,0,1560,2015,133597,49000
11,0,1560,2016,129200,46999
11,0,1997,2016,140000,51900
11,0,1997,2009,198600,17700
11,0,1997,2015,195000,44400
11,0,1997,2016,190034,50000
11,0,1560,2017,139500,57000
11,1,1749,2008,193000,18700
11,0,1560,2014,113414,47500
11,0,1560,2016,186000,42700
11,0,1997,2010,197200,21900
11,0,1997,2014,130143,49900
11,0,1997,2019,103080,84700
11,0,1560,2018,180000,53500
11,0,1560,2011,236050,23000
11,1,1598,2009,117000,17900
11,0,2000,2014,129200,54986
11,0,1560,2014,122000,43800
11,0,1997,2009,188778,16000
11,0,1997,2018,169560,74900
11,0,1997,2016,172289,57900
11,1,1749,2007,182000,15900
11,1,1598,2018,39116,99900
11,0,1560,2011,142000,21900
11,1,1598,2011,176700,22700
11,0,1997,2010,226000,19900
11,1,1749,2007,246000,14500
11,1,1749,2007,199900,17900
11,0,1997,2014,185000,54999
11,0,1997,2014,199500,44900
11,0,1997,2017,162654,64800
11,0,1560,2016,129697,52000
11,0,1997,2018,170000,67100
11,0,1560,2013,254000,23500
11,0,1997,2016,236000,43333
11,0,1997,2013,158109,24900
11,0,1560,2015,173000,38499
11,0,1560,2011,195818,21900
11,0,1997,2011,208000,24900
11,0,1600,2010,194000,18900
11,1,1749,2007,140000,16500
11,0,1560,2015,130000,44900
11,1,1598,2010,221444,19800
11,0,1997,2007,197000,15900
11,1,1600,2014,101000,39800
11,1,1598,2012,232000,19000
11,1,1598,2009,123000,17900
11,0,1560,2011,177500,22400
11,1,1749,2007,160659,14900
11,1,1598,2011,172433,17900
11,1,1749,2008,228000,17900
11,1,1997,2008,181000,16900
11,1,1598,2015,128065,40900
11,1,1997,2007,179000,14900
11,1,1598,2009,132000,17900
11,0,1997,2014,190000,49900
11,0,1560,2011,229000,19900
11,1,1598,2014,215000,39900
11,0,1560,2014,133604,44900
11,0,1560,2017,103648,62900
11,0,1997,2014,219000,40999
11,1,1749,2007,199000,17900
11,1,1598,2011,130000,22900
11,0,1560,2013,169000,28650
11,1,1798,2007,216000,13900
11,0,1600,2007,224000,15900
11,0,1560,2014,136196,36900
11,0,1997,2014,145123,54900
11,0,1560,2013,84660,43999
11,0,1997,2016,153199,55700
11,0,1997,2017,159507,54700
11,1,1598,2008,24505,21000
11,0,1560,2010,214568,16500
11,0,2000,2009,226000,19900
11,0,1997,2014,145000,48900
11,0,1997,2014,192000,41500
11,0,1997,2014,215478,42900
11,0,1997,2010,192000,22900
11,0,1997,2007,239000,12900
11,0,1997,2014,189000,47900
11,0,1560,2011,159000,21800
11,1,1598,2014,77000,35900
11,0,1997,2011,206389,25800
11,0,1997,2016,129500,65000
11,0,1997,2007,142000,12900
11,1,1598,2011,130000,23499
11,1,1598,2014,193000,33900
11,0,1560,2008,207000,11999
11,0,1560,2008,173000,16900
11,0,1997,2014,220000,39900
11,1,1598,2009,137280,15700
11,0,1560,2014,149000,37800
11,1,1598,2014,140000,39900
11,0,1560,2014,195352,39999
11,0,1997,2014,194000,44800
11,1,1598,2009,204425,15800
11,0,1560,2008,186000,12900
11,0,1560,2014,195000,37500
11,1,1598,2011,193256,22500
11,0,1560,2015,181000,44500
11,0,1560,2015,125000,44900
11,0,1997,2014,235184,42900
11,0,1560,2017,149000,51900
11,0,1997,2018,86500,76900
11,0,1997,2016,175300,53000
11,0,1997,2014,229000,44700
11,0,1600,2017,178000,54800
11,0,1560,2008,186000,18900
11,1,1598,2009,158000,15900
11,1,1598,2010,163252,19900
11,0,1997,2016,247000,39900
11,0,1997,2007,229000,14900
11,0,1560,2007,195900,7900
11,0,1997,2008,225900,15800
11,0,1600,2014,231000,39900
11,0,1560,2008,223320,13400
11,1,1997,2008,201020,15999
11,1,1598,2013,109968,49900
11,1,1749,2008,208000,17900
11,1,1598,2008,180000,17900
11,0,1997,2016,160118,67900
11,1,1598,2014,96986,53900
11,0,1600,2011,220000,21900
11,0,1997,2008,212000,14999
11,0,1560,2011,171327,25500
11,0,1560,2014,163265,44000
11,0,1997,2014,235000,34000
11,1,1598,2014,140000,41900
11,1,1800,2007,188410,18900
11,0,1560,2017,180000,57900
11,0,1997,2015,193000,45800
11,0,1997,2014,184400,54000
11,0,1997,2007,227000,17300
11,0,1997,2014,169874,47999
11,0,1560,2008,179000,13900
11,2,1997,2008,218425,16900
11,0,1560,2007,223000,12500
11,0,1997,2010,133000,24500
11,0,1997,2015,195000,45999
11,1,1997,2008,240000,13900
11,0,1560,2007,216254,12900
11,2,1749,2009,162000,15900
11,0,1560,2007,222150,9500
11,0,1560,2017,132009,63900
11,0,1997,2016,142000,59000
11,1,1749,2007,243000,10700
11,0,1997,2010,192800,18800
11,0,1560,2013,200000,24900
11,0,1560,2010,249123,19900
11,0,1997,2014,29042,58000
11,0,1560,2012,233000,20900
11,0,1997,2007,196000,16999
11,1,1749,2008,146000,17999
11,0,1997,2008,236000,12800
11,0,1997,2008,207000,12900
11,0,1560,2007,254321,11500
11,0,1997,2014,240000,44900
11,0,1997,2008,215000,13900
11,0,1560,2012,128476,27900
11,0,1560,2015,222312,37000
11,0,1560,2016,116294,54000
11,1,1598,2011,199000,19500
11,1,1749,2007,210000,12900
11,1,1749,2007,210000,12900
11,0,1560,2014,220000,39900
11,1,1598,2008,143000,14900
11,0,1560,2012,171710,26900
11,0,1997,2017,97526,72500
11,0,1560,2007,165901,13900
11,0,1997,2007,246000,12999
11,0,1997,2016,180000,49900
11,1,1598,2009,180000,13800
11,0,1560,2007,230000,12900
11,0,1560,2007,218000,11900
11,0,1560,2016,114581,51900
11,0,1560,2016,141409,54900
11,1,1800,2008,229000,16900
11,0,1560,2011,117545,24999
11,0,1997,2015,175000,48900
11,0,1997,2007,228000,13900
11,0,1560,2013,200000,23600
11,1,1598,2011,234700,18900
11,0,1560,2013,230000,25900
11,1,1749,2007,180000,13900
11,0,1560,2017,139480,62900
11,0,1997,2007,199000,17900
11,1,1598,2010,220000,15900
11,0,1997,2010,175000,17900
11,0,1997,2014,179000,43900
11,1,1598,2009,128600,18700
11,0,1997,2007,229000,14900
11,0,1997,2009,198000,19900
11,0,1560,2009,199720,11900
11,0,1560,2015,182000,46800
11,0,1997,2013,232000,39500
11,1,1598,2016,158000,69777
11,0,1560,2015,219000,37890
11,0,1997,2014,154000,44900
11,0,1560,2014,109000,36500
11,0,1997,2014,127768,53500
11,0,1560,2011,120000,20500
11,1,1598,2012,187412,21900
11,0,1560,2008,196000,14900
11,2,1749,2007,219083,14900
11,0,1560,2012,220000,18500
11,0,1560,2011,189240,19500
11,1,1749,2007,254677,10900
11,0,1560,2014,132000,38800
11,0,1598,2015,203951,37899
11,0,1997,2015,183815,49900
11,1,1598,2014,198000,45900
11,2,1598,2010,168000,21900
11,0,1560,2015,212406,49900
11,0,1560,2009,211139,11900
11,0,1560,2013,217000,43900
11,1,1598,2012,124000,29900
11,1,1598,2010,213948,16800
11,0,1997,2016,183000,47990
11,0,1560,2011,184000,18900
11,0,1997,2017,189000,65900
11,0,1560,2016,168000,48800
11,0,1997,2011,203000,25900
11,0,1560,2014,191725,46800
11,0,1560,2012,191000,23900
11,1,1749,2008,216000,18900
11,1,1598,2015,108330,56900
11,0,1560,2018,72000,62900
11,1,1749,2008,157000,18900
11,0,1560,2014,191000,43500
11,0,1560,2015,75000,53900
11,0,1560,2015,200000,43000
11,0,1997,2015,116000,47800
11,0,1997,2017,210000,54900
11,0,1560,2011,173464,20800
11,1,1598,2009,132123,21800
11,1,1997,2007,239000,14900
11,0,1600,2014,128908,37900
11,1,1749,2007,192425,17900
11,0,1997,2007,245200,14100
11,0,1997,2015,197000,44999
11,0,1600,2009,226000,15900
11,0,1560,2014,167963,45500
11,0,1560,2010,198000,19900
11,1,1749,2007,216000,14700
11,1,1749,2007,188000,14900
11,0,1560,2017,215000,47900
11,0,1560,2007,158000,15500
11,0,1560,2008,218950,15700
11,1,1598,2010,155000,18800
11,1,1598,2010,172760,21900
11,1,1749,2007,151000,14500
11,1,1997,2007,191000,17900
11,0,1560,2017,130000,49000
11,0,1997,2007,198000,16900
11,0,1560,2013,135634,45900
11,0,1997,2009,199000,18900
11,1,1598,2010,138911,19900
11,0,1560,2016,133000,49900
11,0,1560,2013,121500,24900
11,0,1997,2017,153000,65900
11,1,1749,2008,180000,14900
11,1,1598,2009,160000,19900
11,2,1598,2009,192000,18900
11,0,1560,2013,116900,34900
11,0,1560,2017,107037,70000
11,0,1560,2014,127411,37800
11,0,1997,2016,168000,47900
11,0,1560,2012,197070,25900
11,0,1997,2011,219000,26900
11,0,1997,2014,224000,39900
11,1,1598,2009,227000,16900
11,1,1598,2011,191650,18900
11,1,1598,2018,23000,86000
11,1,1598,2009,160000,16900
11,1,1598,2011,190000,19900
11,0,1560,2007,248000,12500
11,0,1997,2008,250000,11500
11,0,1997,2011,239000,29600
11,0,1560,2014,136000,39600
11,0,1997,2016,160000,49900
11,0,1997,2010,227608,21900
11,0,1997,2008,250379,14700
11,1,1749,2007,204000,15900
11,0,1560,2014,228000,44900
11,0,1560,2011,164000,21500
11,1,1598,2010,220000,15500
11,0,1560,2016,95678,52900
11,1,1800,2007,184000,14900
11,1,1600,2011,199000,18900
11,0,1997,2009,213233,16800
11,0,1997,2016,102600,49900
11,1,2000,2008,191000,14990
11,0,1560,2008,240000,13900
11,1,1997,2009,178323,15900
11,1,1749,2008,250000,13900
11,1,1598,2012,107000,25900
11,0,1560,2012,210000,25500
11,0,1560,2009,231610,16900
11,0,1997,2008,208800,14990
11,1,1598,2010,189000,14800
11,0,1560,2012,132000,25500
11,0,1560,2012,181930,19900
11,1,1598,2009,175000,15500
11,0,1997,2011,190000,24900
11,2,1598,2010,152000,24500
11,1,1749,2008,188405,16900
11,0,1560,2008,152470,15900
11,1,1997,2007,240000,14900
11,0,1560,2008,138400,14000
11,0,1560,2008,105849,15400
11,0,1560,2011,156000,23900
11,0,1560,2010,194000,16900
11,0,1600,2007,192000,14900
11,1,1598,2009,220000,16999
11,1,1997,2008,143000,16900
11,0,1997,2007,155000,14999
11,1,1598,2010,151000,17900
11,0,1560,2011,128200,20900
11,0,1997,2009,215493,16900
11,1,1598,2010,125300,24900
11,1,1598,2013,90000,23800
11,0,1560,2010,224000,19900
11,1,1598,2010,238610,21000
11,1,1749,2008,182000,19900
11,1,1749,2007,200000,14900
11,0,1997,2008,250690,15000
11,1,1749,2007,239321,13900
11,0,1560,2013,158848,23800
11,2,1598,2012,141000,14900
11,1,1598,2011,136000,21400
11,2,1997,2008,169000,19999
11,0,1560,2007,216000,12500
11,1,1997,2007,224000,11800
11,1,1997,2007,91000,21990
11,0,1560,2008,100995,19900
11,1,1598,2010,162000,21900
11,0,1560,2009,240115,12900
11,0,1997,2007,193400,16900
11,1,1598,2008,165000,18900
11,0,1997,2010,185382,19900
11,0,1560,2008,200000,8800
11,2,1598,2010,157252,22500
